Exp,fps
1618838309.3035069,46.57328626939845
1618838309.324679,46.57443016225695
1618838309.346056,46.574788551278516
1618838309.3673768,46.575358807984585
1618838309.388623,46.576212019485006
1618838309.410609,46.57425585209189
1618838309.431853,46.575115541644614
1618838309.453331,46.575087926706715
1618838309.474802,46.575086815961825
1618838309.49683,46.57298811968352
1618838309.517474,46.576099696423924
1618838309.5396638,46.57339846733231
1618838309.5613241,46.57269225070619
1618838309.58226,46.574692356089216
1618838309.60341,46.57589417700315
1618838309.6246378,46.576797456234615
1618838309.645813,46.57789489805872
1618838309.666937,46.579178102426496
1618838309.688266,46.57969666664543
1618838309.709645,46.58002834386776
1618838309.730748,46.581379097673455
1618838309.751961,46.58231939547558
1618838309.773491,46.58208498881634
1618838309.794554,46.58357630484545
1618838309.815746,46.58458163853344
1618838309.8375082,46.5834978116379
1618838309.85884,46.583994870575836
1618838309.88094,46.58168097759421
1618838309.902529,46.58123850196929
1618838309.923279,46.583848504322376
1618838309.944662,46.58415626807379
1618838309.96618,46.58396947456866
1618838309.987314,46.58517449764228
1618838310.0088902,46.58477322338292
1618838310.0302389,46.58519657325185
1618838310.051692,46.5852472105729
1618838310.072883,46.58623703494593
1618838310.094072,46.58723081026456
1618838310.1157398,46.58649938648276
1618838310.1368651,46.58771867783132
1618838310.1580648,46.5886694053436
1618838310.1795468,46.588603170998105
1618838310.2008572,46.58915730312581
1618838310.22232,46.58915809190666
1618838310.243583,46.58987648497606
1618838310.2645,46.59181625405756
1618838310.285876,46.59212433484612
1618838310.3071868,46.59266123090678
1618838310.328684,46.59253982980313
1618838310.3496242,46.594378312616364
1618838310.3709471,46.59487028992506
1618838310.392116,46.59589820379598
1618838310.413685,46.595519799369775
1618838310.434519,46.597713074431425
1618838310.455938,46.59786091056272
1618838310.477571,46.59725772890809
1618838310.4985442,46.5989533261742
1618838310.519727,46.59991974956128
1618838310.544811,46.58732906643092
1618838310.565818,46.58891725570141
1618838310.5872881,46.58889763534966
1618838310.608798,46.58873982800149
1618838310.6299698,46.58974889236391
1618838310.651528,46.589424851331664
1618838310.674329,46.584826502528614
1618838310.6954181,46.58612181740127
1618838310.716437,46.58765312379046
1618838310.737642,46.58854292200989
1618838310.76054,46.5836436097438
1618838310.78143,46.585611609017214
1618838310.802627,46.58652760039671
1618838310.824182,46.58622292048009
1618838310.845293,46.587423816074306
1618838310.866555,46.58811570653535
1618838310.88818,46.587572935716274
1618838310.9090738,46.58949984430254
1618838310.930284,46.59036088183453
1618838310.9520378,46.589382308709354
1618838310.973082,46.590792778094844
1618838310.9945989,46.59061290023392
1618838311.015788,46.591537392553214
1618838311.037162,46.59183595992412
1618838311.0585868,46.591969712491654
1618838311.0802839,46.59117796761971
1618838311.101929,46.590575406488455
1618838311.123168,46.59132306637792
1618838311.144434,46.59197537774641
1618838311.165771,46.592393357207065
1618838311.186678,46.594238590386986
1618838311.2080379,46.594575766331616
1618838311.2294002,46.59490531163481
1618838311.2504718,46.59619075432435
1618838311.271957,46.59611162165711
1618838311.293143,46.59701636480155
1618838311.314535,46.59723842629635
1618838311.3356721,46.59829949994112
1618838311.356786,46.599436027338335
1618838311.377994,46.6002584910724
1618838311.399213,46.601039322307365
1618838311.420359,46.602065661051
1618838311.441439,46.60329410528418
1618838311.462351,46.60506844072906
1618838311.4832032,46.607032422958895
1618838311.504272,46.608287120405066
1618838311.525242,46.60985867279574
1618838311.545942,46.61229859949464
1618838311.566556,46.615009201788965
1618838311.587749,46.61584202734925
1618838311.608651,46.61761572650446
1618838311.6294441,46.61973153931043
1618838311.650507,46.6209712284564
1618838311.6712792,46.623143480867384
1618838311.6920261,46.62538957779027
1618838311.712995,46.626922700584736
1618838311.7335649,46.629722140949255
1618838311.754665,46.63082383606353
1618838311.775486,46.6328106544024
1618838311.796462,46.63429900876207
1618838311.817112,46.63681819524909
1618838311.8382452,46.63779882098829
1618838311.858925,46.64021096311085
1618838311.880399,46.640105759151446
1618838311.90124,46.64199943488039
1618838311.92183,46.64467922116095
1618838311.942949,46.645685783724815
1618838311.9638321,46.64743156680229
1618838311.984404,46.65014591802135
1618838312.006342,46.64857544392102
1618838312.0287209,46.645625798051285
1618838312.0512269,46.642288029397506
1618838312.072844,46.6417317425893
1618838312.094037,46.642504780021454
1618838312.115414,46.64269983694406
1618838312.138391,46.63792216064166
1618838312.159981,46.63745915396854
1618838312.18116,46.638274011818346
1618838312.202534,46.63848631774091
1618838312.2240572,46.63823456792822
1618838312.245297,46.63885667720572
1618838312.266537,46.639473959583
1618838312.2879622,46.639526464336
1618838312.308955,46.64090305747589
1618838312.330226,46.64142284627145
1618838312.351681,46.64137740527448
1618838312.372593,46.6429935433895
1618838312.3937678,46.64379853993118
1618838312.415207,46.643801827037066
1618838312.436815,46.64328405302701
1618838312.457804,46.64465734704238
1618838312.479091,46.64511523363014
1618838312.500659,46.644725213451665
1618838312.5215921,46.64625752138419
1618838312.543217,46.645691459446375
1618838312.565305,46.64372486421494
1618838312.586085,46.64571383469173
1618838312.607434,46.645982640587725
1618838312.628926,46.6458233600735
1618838312.6498508,46.647365567479056
1618838312.671169,46.64772404467552
1618838312.692359,46.648462200673976
1618838312.714015,46.64780948752281
1618838312.734745,46.64992054134413
1618838312.755868,46.65085870216416
1618838312.777339,46.650750878983224
1618838312.798344,46.652036690071824
1618838312.819615,46.652522199781146
1618838312.840818,46.653214247344266
1618838312.8624089,46.6527479612622
1618838312.883371,46.65415150538983
1618838312.9045079,46.65503080056103
1618838312.926302,46.6539643810592
1618838312.947087,46.655882709386766
1618838312.9681542,46.65695940951861
1618838312.989462,46.65732721483435
1618838313.0105011,46.65848726383864
1618838313.031421,46.65998753889066
1618838313.052154,46.66203772553528
1618838313.07289,46.664070873190134
1618838313.093544,46.666338436313104
1618838313.114311,46.668267317336586
1618838313.135517,46.66891702060386
1618838313.156297,46.670802564972405
1618838313.1771379,46.672505818796516
1618838313.198148,46.67371087054997
1618838313.2188742,46.67573953545147
1618838313.24003,46.67652004694467
1618838313.260801,46.67840962381108
1618838313.281617,46.6801642918907
1618838313.302411,46.68197794322915
1618838313.3231921,46.68382441299722
1618838313.3445399,46.684033702788845
1618838313.3670762,46.68082692806288
1618838313.388341,46.68127788614382
1618838313.4094322,46.68222658987686
1618838313.430173,46.68417517497517
1618838313.4507608,46.68655644677319
1618838313.4717598,46.68775753988927
1618838313.492415,46.68993422463847
1618838313.513288,46.69148985647219
1618838313.534009,46.69347132005918
1618838313.555826,46.692329387780774
1618838313.5766132,46.69412013412156
1618838313.597404,46.69589218240327
1618838313.618732,46.69613900555175
1618838313.639429,46.69816703334722
1618838313.6601422,46.70015043255712
1618838313.6815202,46.70024976477694
1618838313.702327,46.7019578196847
1618838313.7231948,46.70348990773741
1618838313.743995,46.7052092980201
1618838313.764761,46.70701984868007
1618838313.7857862,46.70809959271498
1618838313.806707,46.709465088482354
1618838313.827753,46.7104830959852
1618838313.8484201,46.712554624082365
1618838313.869666,46.71300533077825
1618838313.890622,46.71426311143482
1618838313.911942,46.71450454381975
1618838313.9325461,46.7167331184919
1618838313.95348,46.71804542158994
1618838313.974606,46.71881919520156
1618838313.9953449,46.72066025542209
1618838314.016234,46.72208731309981
1618838314.038044,46.7209631284073
1618838314.0587058,46.723009930559336
1618838314.079416,46.72491942606224
1618838314.100534,46.72569817355551
1618838314.122304,46.72468766547101
1618838314.14346,46.72536312660035
1618838314.164623,46.72601496711744
1618838314.18639,46.72501606941895
1618838314.207532,46.72572689245928
1618838314.228711,46.72633485120821
1618838314.2500942,46.72638454365962
1618838314.271422,46.72658403119866
1618838314.292614,46.72715327694846
1618838314.314155,46.7267721535671
1618838314.335349,46.727334322395244
1618838314.35675,46.72733364430712
1618838314.3780081,46.72771764724434
1618838314.398997,46.72883396619925
1618838314.4201841,46.72940976707124
1618838314.441292,46.73019470086524
1618838314.46226,46.73135786614235
1618838314.483497,46.73179384629285
1618838314.504946,46.731658586559554
1618838314.526337,46.7316821433989
1618838314.5472581,46.732963940064224
1618838314.568504,46.73337172159663
1618838314.58992,46.7333235055903
1618838314.611199,46.73363896484932
1618838314.6324952,46.73391360704743
1618838314.653635,46.73460093472626
1618838314.6753862,46.733659177122846
1618838314.696477,46.73447282717717
1618838314.7178502,46.734540532378055
1618838314.73958,46.73365801206262
1618838314.760511,46.73489545477619
1618838314.7818,46.7351821431497
1618838314.80337,46.73472245600585
1618838314.824669,46.73498488855062
1618838314.845248,46.73714341902073
1618838314.8661609,46.7384168080142
1618838314.88688,46.740197820284955
1618838314.907524,46.74216923826407
1618838314.928169,46.74413870918646
1618838314.949398,46.744569044253694
1618838314.9702988,46.74585773688506
1618838314.991095,46.74741821287252
1618838315.0121112,46.74839994374535
1618838315.0330508,46.74957781556593
1618838315.054235,46.75011394642927
1618838315.075328,46.75088847583912
1618838315.0963368,46.75187975950833
1618838315.1171572,46.75336255909561
1618838315.1379762,46.754841930319735
1618838315.159199,46.7552702146799
1618838315.1800692,46.75661183641412
1618838315.2011032,46.75752603882357
1618838315.221699,46.75957008389032
1618838315.2426581,46.76067236436534
1618838315.26368,46.7616096448908
1618838315.284302,46.76357246593902
1618838315.3057249,46.763475129175845
1618838315.3265579,46.76489162305057
1618838315.3472798,46.76658724946324
1618838315.368578,46.766807211978964
1618838315.3892748,46.768560793378796
1618838315.410103,46.76998036809561
1618838315.431092,46.77098015855909
1618838315.45195,46.77231716280979
1618838315.472836,46.773577181036096
