Exp,fps
1618839944.644883,46.770724077857665
1618839944.66641,46.770352017952845
1618839944.687037,46.772270113340625
1618839944.7084448,46.77219945208623
1618839944.729871,46.77208327362477
1618839944.750836,46.77313344711002
1618839944.7718961,46.77394574287258
1618839944.79325,46.77401004565144
1618839944.8140428,46.7754889956071
1618839944.835144,46.776192374779264
1618839944.8563352,46.77666223941007
1618839944.8776152,46.77691197128834
1618839944.899241,46.77628842194922
1618839944.920019,46.77779660466236
1618839944.941078,46.77859626015852
1618839944.962247,46.77911838026579
1618839944.9837482,46.778805561539684
1618839945.004579,46.78017158004601
1618839945.0263228,46.77925621943829
1618839945.047124,46.78069100041388
1618839945.068219,46.78139475158573
1618839945.08944,46.781780715751665
1618839945.11054,46.78246673952681
1618839945.131972,46.78232645482681
1618839945.152799,46.78368528774035
1618839945.174102,46.783866167836564
1618839945.194918,46.78524751063055
1618839945.215803,46.786457620192294
1618839945.23708,46.78669654608038
1618839945.257803,46.78830465400154
1618839945.2796001,46.787256605499174
1618839945.300838,46.787592330497866
1618839945.321849,46.78848319886025
1618839945.3425071,46.79023700436614
1618839945.3639219,46.79013387013996
1618839945.385358,46.78997457989231
1618839945.406403,46.79077562252929
1618839945.427912,46.79044228626361
1618839945.4489238,46.791321672058636
1618839945.470099,46.79179882176477
1618839945.490623,46.79386468860975
1618839945.511997,46.79385816818025
1618839945.5330591,46.79460832522877
1618839945.554454,46.79454752632907
1618839945.575208,46.796043026211905
1618839945.596687,46.795777062016015
1618839945.617952,46.79602765914415
1618839945.639057,46.79666971112184
1618839945.660161,46.79731036332636
1618839945.681412,46.7975946758681
1618839945.7032042,46.79657354251608
1618839945.723983,46.79799519241982
1618839945.7449338,46.79899743176359
1618839945.766238,46.79915364937848
1618839945.787008,46.80058716262973
1618839945.808435,46.80044622918348
1618839945.829536,46.80108443335511
1618839945.851043,46.80074936439212
1618839945.871606,46.80267237127885
1618839945.893183,46.802169068727174
1618839945.914123,46.803186838168905
1618839945.934915,46.80455522914598
1618839945.956049,46.80510633535095
1618839945.977188,46.805644364310744
1618839945.998708,46.80527356337127
1618839946.019472,46.806702719829474
1618839946.040512,46.80747205305171
1618839946.061759,46.80774707178325
1618839946.083101,46.80780145525758
1618839946.104127,46.80860023955702
1618839946.125513,46.80854734162507
1618839946.146868,46.80856767092963
1618839946.1680331,46.809035593439674
1618839946.189538,46.80870233607099
1618839946.210569,46.80948179291968
1618839946.232026,46.809261490833336
1618839946.2527528,46.810754244542586
1618839946.273807,46.81147985707028
1618839946.2951958,46.81141496353886
1618839946.3160489,46.81260842901732
1618839946.337454,46.81250742362525
1618839946.358546,46.813137112338374
1618839946.380106,46.81267207080785
1618839946.4008389,46.814136336893824
1618839946.4219708,46.814669272252544
1618839946.443172,46.81504304849235
1618839946.463906,46.81649565338098
1618839946.4851358,46.81679947279825
1618839946.5065339,46.81671109140344
1618839946.527775,46.816986270461484
1618839946.549112,46.81703891315726
1618839946.5703208,46.81738477003341
1618839946.591669,46.81741150375752
1618839946.612857,46.81780925833747
1618839946.6338098,46.81874496649313
1618839946.65495,46.819248616400316
1618839946.676526,46.81874940740419
1618839946.6976829,46.81921297736416
1618839946.7188401,46.819675586663756
1618839946.7404501,46.81909960951794
1618839946.761457,46.81990230963849
1618839946.782472,46.82068964776488
1618839946.803456,46.82154387993162
1618839946.8247821,46.8216161711046
1618839946.845384,46.82333599136075
1618839946.866339,46.82425321272481
1618839946.8877409,46.82414734879152
1618839946.908868,46.82466878825278
1618839946.9298618,46.82549104113474
1618839946.9510558,46.825858120167936
1618839946.972575,46.82548827423018
1618839946.993719,46.82597000190155
1618839947.014955,46.8262382571139
1618839947.03599,46.82696212566823
1618839947.056993,46.82775897521207
1618839947.078485,46.82744989498957
1618839947.099305,46.828652134848056
1618839947.120564,46.82886681202667
1618839947.1414459,46.829928143409745
1618839947.1627269,46.83009394826247
1618839947.1840692,46.83012038644905
1618839947.2058072,46.82925970593808
1618839947.226486,46.83076836914191
1618839947.247774,46.83091699804751
1618839947.269085,46.831011724873434
1618839947.2896872,46.83268591790206
1618839947.3111832,46.8323663052547
1618839947.3324769,46.83249935825212
1618839947.3542569,46.83154886608519
1618839947.375156,46.83255799431765
1618839947.39646,46.83266603104437
1618839947.4178839,46.832505509212105
1618839947.4387882,46.833499576487974
1618839947.4596648,46.8345536546524
1618839947.480719,46.83521205326845
1618839947.5022368,46.834844161890466
1618839947.523205,46.8356907376202
1618839947.544194,46.836489343874916
1618839947.565311,46.8370044500327
1618839947.586808,46.83668021422731
1618839947.608126,46.83675228327994
1618839947.62934,46.83705258131936
1618839947.650901,46.836593261703634
1618839947.6714911,46.838260654405836
1618839947.692694,46.838582651400344
1618839947.714154,46.83833968873098
1618839947.735827,46.83763616794801
1618839947.756693,46.83869345864789
1618839947.777708,46.83942374658215
1618839947.7992,46.83911336674802
1618839947.819963,46.84039030126968
1618839947.841395,46.84020785725221
1618839947.8628638,46.83994974676283
1618839947.8841128,46.840167403329836
1618839947.9048991,46.84138843985082
1618839947.925882,46.842180417027656
1618839947.947358,46.84190404671551
1618839947.968414,46.84253616105341
1618839947.989527,46.8430417842699
1618839948.010922,46.842940135597644
1618839948.032369,46.842726603760596
1618839948.0531352,46.8439820952095
1618839948.0743082,46.84435741803822
1618839948.096437,46.84267952606036
1618839948.1209888,46.83579950703259
1618839948.141877,46.83679273180882
1618839948.163158,46.83693998353846
1618839948.185062,46.83575577762456
1618839948.2063391,46.8359165745507
1618839948.2273889,46.836557652564494
1618839948.248704,46.83663627297011
1618839948.269655,46.837486484722376
1618839948.2908318,46.83786010640743
1618839948.312068,46.838101082528006
1618839948.333461,46.83800997095907
1618839948.354202,46.83930373488356
1618839948.3752162,46.84001579695388
1618839948.3966038,46.83993369094604
1618839948.4178162,46.84022234999294
1618839948.439123,46.84031369188442
1618839948.460156,46.84098190611389
1618839948.4813042,46.84140599957712
1618839948.502901,46.84088201921314
1618839948.523762,46.841910307596116
1618839948.545363,46.84138052067476
1618839948.566226,46.8423979660968
1618839948.5873652,46.84283971524399
1618839948.608742,46.842778779979156
1618839948.629994,46.84298018085152
1618839948.6508448,46.84401952648437
1618839948.672545,46.84328342631442
1618839948.6937442,46.84359254898404
1618839948.714595,46.84463045877132
1618839948.735679,46.84517993407444
1618839948.757004,46.84522773148422
1618839948.7780569,46.84584021617954
1618839948.798847,46.84699916746571
1618839948.820151,46.84708463265535
1618839948.8414478,46.84718656248787
1618839948.8624861,46.84782607250386
1618839948.8838131,46.84786695418327
1618839948.9051368,46.84790983117765
1618839948.9268448,46.847161709463535
1618839948.9476311,46.84832010799222
1618839948.968448,46.84941231338428
1618839948.989734,46.84953410496235
1618839949.010398,46.85093880650932
1618839949.032028,46.85034789132743
1618839949.053283,46.85053229851964
1618839949.074744,46.850294647518496
1618839949.095607,46.85128441611784
1618839949.116808,46.85157626627999
1618839949.1382442,46.85138958156455
1618839949.1591492,46.852287467787406
1618839949.180126,46.853038321196195
1618839949.2015228,46.85292852635968
1618839949.22264,46.85339328939003
1618839949.244124,46.85310570714412
1618839949.2650812,46.853891799210345
1618839949.2863371,46.85406902139469
1618839949.308053,46.853311192608444
1618839949.328635,46.85485789342817
1618839949.349576,46.85567610094136
1618839949.370604,46.85631409421456
1618839949.391655,46.85690425441203
1618839949.4129431,46.85701083422353
1618839949.4340491,46.85748787843473
1618839949.455709,46.856842973347824
1618839949.476398,46.85816439224788
1618839949.497547,46.85855020249188
1618839949.5187762,46.85877789378579
1618839949.539789,46.859438680723926
1618839949.560965,46.859769903053156
1618839949.5820422,46.86029776948848
1618839949.603675,46.859710651585566
1618839949.624629,46.86048672739952
1618839949.6456609,46.861104841784446
1618839949.666506,46.862094869165524
1618839949.6876311,46.86252408224921
1618839949.708388,46.863691250894874
1618839949.729773,46.863596204816965
1618839949.7510731,46.86367518927445
1618839949.772417,46.86366218899996
1618839949.793505,46.864161864473445
1618839949.814785,46.864279982007865
1618839949.8361878,46.86415098091384
1618839949.8572118,46.86477618800722
1618839949.8785868,46.864700633805846
1618839949.8999581,46.86463713126726
1618839949.920772,46.865674889638115
1618839949.941719,46.86645112892948
1618839949.962961,46.866639729970395
1618839949.983794,46.867635368614586
1618839950.004951,46.86799063045167
1618839950.025919,46.86871861176204
1618839950.0475352,46.868168348607874
1618839950.0683079,46.86927939198175
1618839950.0893812,46.86979742621338
1618839950.110484,46.870255489090695
1618839950.132169,46.869566151462294
1618839950.1530612,46.87043820254301
1618839950.174596,46.87004833018228
1618839950.196188,46.869543438337146
1618839950.217359,46.86986642213502
1618839950.238368,46.870506023925266
1618839950.259584,46.870741513495055
1618839950.281017,46.87055050337261
1618839950.301743,46.87174046104877
1618839950.322977,46.87193716762708
1618839950.344173,46.87220565544146
1618839950.3651881,46.872830105853645
1618839950.3862898,46.87328026646941
1618839950.4071732,46.874159350322486
1618839950.428115,46.87491840407108
1618839950.449075,46.87564314251993
1618839950.4702778,46.87589728245571
1618839950.491221,46.87665285155764
1618839950.512276,46.877188333502744
1618839950.534107,46.876223743847184
1618839950.5553029,46.87649001376157
1618839950.5769129,46.87595448484871
1618839950.5976489,46.87710604864889
1618839950.618814,46.87742868257155
1618839950.6402209,46.877282751115565
1618839950.661105,46.87814539219849
1618839950.682154,46.87869123553036
1618839950.703682,46.87831213817596
1618839950.72484,46.878645761492834
1618839950.746242,46.87851282049604
1618839950.766946,46.879713643831806
1618839950.788996,46.87833952021245
1618839950.8105369,46.877939433457456
1618839950.8315022,46.878640737913834
1618839950.852958,46.87840336801168
1618839950.874611,46.87779061717419
1618839950.895333,46.87895337877922
1618839950.91663,46.879019144676455
1618839950.93775,46.87942158180829
1618839950.9592361,46.87912562157929
1618839950.9800751,46.88006293030539
1618839951.0011232,46.88059819319422
1618839951.022392,46.88071725313136
1618839951.0432892,46.88153904009645
1618839951.064235,46.882266675620464
1618839951.085251,46.88286067111806
1618839951.106847,46.8823574916415
1618839951.1275818,46.88348101629853
1618839951.1488152,46.88366115274568
1618839951.1699042,46.88411621631511
1618839951.191894,46.88287156182232
1618839951.2127979,46.88367089509478
1618839951.234026,46.88386341643715
1618839951.255858,46.88291900587054
1618839951.2775218,46.88229157758631
1618839951.299668,46.88075946830339
1618839951.321116,46.880541585758095
1618839951.341995,46.88138741432816
1618839951.3630788,46.88184649518896
1618839951.3843179,46.8820188481662
1618839951.406177,46.88102941021833
1618839951.427144,46.88170964621024
1618839951.448301,46.882032677691356
1618839951.469666,46.88196773312813
1618839951.490473,46.882941393663515
1618839951.5115058,46.88349131126343
1618839951.5327208,46.88370585931789
1618839951.5544882,46.882893422116226
1618839951.575254,46.883939105478184
1618839951.596299,46.8844659628067
1618839951.617394,46.88489934953621
1618839951.6393259,46.883781459540266
1618839951.660152,46.884713840391186
1618839951.681232,46.885173639437575
1618839951.702912,46.88452526446061
1618839951.723783,46.885369872664924
1618839951.74501,46.88555711046002
1618839951.766252,46.88571826073462
1618839951.787746,46.88541005685376
1618839951.8084311,46.88659301394468
1618839951.829443,46.88717347901652
1618839951.850663,46.887371289664934
1618839951.8713942,46.88846723595027
1618839951.892756,46.8884016576144
1618839951.914149,46.88828310216161
1618839951.9351811,46.88882137730803
1618839951.955818,46.89008251368261
1618839951.976907,46.89051617500818
1618839951.998533,46.88996928220602
1618839952.019402,46.89080523410254
1618839952.040822,46.89063425818084
1618839952.061823,46.891226212940744
1618839952.083296,46.89095696065616
1618839952.1041632,46.89179118504082
1618839952.125108,46.89248243032391
1618839952.146463,46.892428691202134
1618839952.1672242,46.89345185327909
1618839952.188509,46.89352419744476
1618839952.209753,46.89367243801052
1618839952.2313511,46.89317664945014
1618839952.252376,46.893720641814355
1618839952.273472,46.894133759471906
1618839952.294423,46.89480779072405
1618839952.3158479,46.894624511474284
1618839952.336489,46.89585720614762
1618839952.357684,46.896089088753726
1618839952.379037,46.89603467377002
1618839952.400106,46.89649422652049
1618839952.4212558,46.89680402300309
1618839952.442623,46.89672762973496
1618839952.4632802,46.89792221947112
1618839952.48448,46.89814235236041
1618839952.5056121,46.898482034656865
1618839952.527155,46.89808980267381
1618839952.5481951,46.89859514134364
1618839952.5694149,46.898778313471965
1618839952.590712,46.89882383227064
1618839952.611635,46.899534128760585
1618839952.6332932,46.8989360207373
1618839952.6546361,46.89889944295415
1618839952.6760929,46.89866200050887
1618839952.696929,46.899524700971966
1618839952.718157,46.899693668159046
1618839952.739043,46.90046548711996
1618839952.760023,46.90107301416189
1618839952.780823,46.901996616485434
1618839952.801824,46.90256126849883
1618839952.8231502,46.90255383651579
1618839952.844625,46.9022813759404
1618839952.865839,46.90247015284521
1618839952.886873,46.90297440835302
1618839952.908142,46.903067144897555
1618839952.92907,46.90375859457863
1618839952.950219,46.90405999667169
1618839952.971445,46.904225508317516
1618839952.992973,46.90385832936848
1618839953.013771,46.904775220562875
1618839953.035136,46.9046976588272
1618839953.0567539,46.90417320444191
1618839953.0774689,46.905233055521904
1618839953.098697,46.905393351539246
1618839953.119715,46.905920668143146
1618839953.1410382,46.90591589780457
1618839953.1624389,46.90577318862282
1618839953.184087,46.905199755706114
1618839953.205625,46.904817265968006
1618839953.226658,46.90531680864841
1618839953.247787,46.90565021232043
1618839953.268835,46.90612223527807
1618839953.289713,46.90688897320931
1618839953.3108969,46.90712311875873
1618839953.33192,46.90763627463696
1618839953.3533719,46.90740478295844
1618839953.375007,46.90685661161193
1618839953.395762,46.907832714932354
1618839953.416916,46.90811710301664
1618839953.4382238,46.908133129629945
1618839953.4592361,46.90866382401637
1618839953.4806452,46.90850681540134
1618839953.502822,46.90702399231783
1618839953.5241642,46.90698396504772
1618839953.54634,46.905509914642984
1618839953.567652,46.905521021869966
1618839953.589199,46.90513162294504
1618839953.609855,46.90627141975251
1618839953.6310232,46.90653076115286
1618839953.6524181,46.9064004167248
1618839953.673277,46.90718875682908
1618839953.69429,46.90771048502682
1618839953.715691,46.907570965847675
1618839953.7375438,46.90665721001244
1618839953.758351,46.90753174352491
1618839953.779417,46.90796282866006
1618839953.8008692,46.90773484911982
1618839953.8219142,46.90820090517204
1618839953.843084,46.90845165766372
1618839953.864397,46.90846207251308
1618839953.8860888,46.90782460214625
1618839953.9069052,46.90867995678316
1618839953.928191,46.90873431584208
1618839953.949787,46.90826266442621
1618839953.970749,46.90886482137263
1618839953.9920871,46.90883082754472
1618839954.013145,46.90927252342406
1618839954.034729,46.90882219375002
1618839954.055682,46.90943729607951
1618839954.0769222,46.90956846833131
1618839954.098811,46.90860595573101
1618839954.1196642,46.90939179583135
1618839954.141197,46.90902734059973
1618839954.162472,46.90909949674827
1618839954.184292,46.90825469805178
1618839954.205077,46.90915102213033
1618839954.226419,46.909110375883415
1618839954.247788,46.90902279488681
1618839954.268656,46.90977897985675
1618839954.290088,46.90958711203217
1618839954.3112152,46.90990463723328
1618839954.3327942,46.90946697610981
1618839954.353996,46.90966204297567
1618839954.375224,46.90981003094159
1618839954.396532,46.909827566165106
1618839954.41738,46.91061085297432
1618839954.4388611,46.910336010207686
1618839954.460008,46.91061964454108
1618839954.481461,46.91039514840061
1618839954.502353,46.91110246799558
1618839954.523675,46.91109401667066
1618839954.545158,46.91081817989991
1618839954.566062,46.911503677140175
1618839954.587011,46.912111872978265
1618839954.608319,46.9121258872768
1618839954.629747,46.911941168119334
1618839954.6505659,46.912766099438414
1618839954.671883,46.91276305600524
1618839954.6932821,46.91262618466268
1618839954.71522,46.91160129882845
1618839954.7361379,46.91225737456993
1618839954.757431,46.91229758266026
1618839954.779003,46.91187484923064
1618839954.800009,46.9123876949193
1618839954.821308,46.912416201907675
1618839954.84252,46.912587659796216
1618839954.863926,46.91244024090308
1618839954.884785,46.913189120114275
1618839954.906048,46.9132776251562
1618839954.927562,46.91295303311279
1618839954.948766,46.91313655785751
1618839954.9700851,46.91313163430597
1618839954.991325,46.91325589114256
1618839955.012636,46.91326395742742
1618839955.03383,46.91346140360274
1618839955.055616,46.91269599439301
1618839955.0771992,46.91225941047762
1618839955.097884,46.91328795789374
1618839955.119149,46.913372479859255
1618839955.14032,46.913608157156496
1618839955.1617439,46.91343224421872
1618839955.182977,46.9135652010615
1618839955.20443,46.91334413401219
1618839955.225734,46.913361807012805
1618839955.246994,46.91345238410676
1618839955.268498,46.91314767716919
1618839955.289696,46.91334022913441
1618839955.311232,46.91298269055711
1618839955.3326678,46.912790500221924
1618839955.354049,46.912685785679926
1618839955.3757079,46.912132681268446
1618839955.396575,46.91285571028435
1618839955.4180381,46.912620676363225
1618839955.43968,46.91209459345145
1618839955.460629,46.912685752631056
1618839955.481794,46.912928815952974
1618839955.502911,46.913250243460936
1618839955.5243819,46.913001327525016
1618839955.545208,46.91378743554398
1618839955.566429,46.91393762858622
1618839955.587651,46.914089205809006
1618839955.609319,46.91352506692001
1618839955.630133,46.914327720922756
1618839955.651312,46.91454581915761
1618839955.6724758,46.91478756146671
1618839955.694342,46.91390852121236
1618839955.7164311,46.91267355394574
1618839955.7380202,46.91224041242551
1618839955.7600021,46.911178910173206
1618839955.781013,46.91166723013809
1618839955.8023539,46.9116285249818
1618839955.8245409,46.91024566167443
1618839955.8456268,46.91061291017298
1618839955.867189,46.91022441655197
1618839955.88851,46.91021857322908
1618839955.910666,46.90888831574565
1618839955.93172,46.9093061212561
1618839955.953025,46.90932784396399
1618839955.974455,46.90915035430731
1618839955.995498,46.90958445314672
1618839956.017472,46.90854831906885
1618839956.0388951,46.908382817193726
1618839956.060807,46.90744680246955
1618839956.0817049,46.908107655080826
1618839956.103093,46.90799948823977
1618839956.124222,46.908295690180466
1618839956.145323,46.908638624526134
1618839956.167116,46.90789265304545
1618839956.188494,46.90779907402265
1618839956.2101078,46.90733394327355
1618839956.231437,46.90731925572517
1618839956.252589,46.907578648818685
1618839956.274761,46.90624459231218
1618839956.295796,46.90668733005702
1618839956.317218,46.906526253579415
1618839956.339069,46.90569707808134
1618839956.360141,46.90608151651553
1618839956.381474,46.90606155298623
1618839956.402965,46.90579386544635
1618839956.4239948,46.90624437635459
1618839956.446029,46.90513049246141
1618839956.467447,46.90497909778223
1618839956.488765,46.90498018264587
1618839956.5101151,46.904933134485546
1618839956.5310311,46.90555952609904
1618839956.5523899,46.90549818051953
1618839956.573519,46.90579328167662
1618839956.594957,46.90560954120174
1618839956.615913,46.90617337029663
1618839956.636946,46.90661581721412
1618839956.6589792,46.90551256707052
1618839956.680531,46.905153533404714
1618839956.7021708,46.90465924110432
1618839956.723988,46.90389277329669
1618839956.745034,46.90431519699813
1618839956.7661738,46.90459231736258
1618839956.787344,46.90482289821293
1618839956.809153,46.90407075218495
1618839956.829961,46.90485752534885
1618839956.8514,46.90467444850021
1618839956.872789,46.90456680394375
1618839956.893889,46.904905452294855
1618839956.915369,46.90465990936883
1618839956.936488,46.9049674025165
1618839956.9580429,46.90460588225509
1618839956.97873,46.90557347409308
1618839956.999871,46.90584761847122
1618839957.0212932,46.90569081910454
1618839957.043242,46.90472865695791
1618839957.064141,46.905371776755004
1618839957.085189,46.90578547457107
1618839957.10706,46.904943998580585
1618839957.1283588,46.90497703651046
1618839957.149776,46.90482909689047
1618839957.1712902,46.90453398401929
1618839957.192518,46.904671999901595
1618839957.2137809,46.90475823864287
1618839957.236216,46.90306890885101
1618839957.2593439,46.90032914534712
1618839957.280428,46.90069067642029
1618839957.301518,46.90104112569724
1618839957.343623,46.869654685000484
1618839957.3892422,46.83303953856847
1618839957.4247308,46.81176686532056
1618839957.453554,46.80055455768228
1618839957.4792619,46.794036034358435
1618839957.502657,46.79100103930505
1618839957.5245178,46.790267701181016
1618839957.54596,46.79015983096143
1618839957.56672,46.791075704122534
1618839957.58781,46.79149683441461
1618839957.608989,46.79178289021568
1618839957.630369,46.79177135101984
1618839957.6511092,46.79271354199311
1618839957.672307,46.792971351449545
1618839957.693507,46.793224341115405
1618839957.715109,46.79288117934613
1618839957.735952,46.793666777813556
1618839957.757139,46.793939612611666
1618839957.778697,46.79366057403464
1618839957.7994492,46.79457925752495
1618839957.820847,46.794537684719856
1618839957.842637,46.793914622600575
1618839957.8644512,46.79325684140701
1618839957.886067,46.7928932929226
1618839957.9071622,46.79330007265143
1618839957.9284868,46.79336898756191
1618839957.949418,46.794018858653125
1618839957.970746,46.794079810050135
1618839957.991898,46.79440350293501
1618839958.013668,46.79381340380406
1618839958.035479,46.793162186108475
1618839958.056484,46.79370096324802
1618839958.0781581,46.79325537688175
1618839958.099676,46.7930370074117
1618839958.121769,46.79197635449652
1618839958.143466,46.79149758920155
1618839958.165411,46.79065384462578
1618839958.18674,46.79071663400882
1618839958.207836,46.79112101967161
1618839958.22946,46.79075256880918
1618839958.2512581,46.790128340783866
1618839958.273825,46.7883796305288
1618839958.295752,46.78756924607129
1618839958.3174322,46.78711944979597
1618839958.338728,46.78723394559584
1618839958.359885,46.78754822392595
1618839958.381641,46.78698996258537
1618839958.403324,46.78654030355182
1618839958.425786,46.78495384678311
1618839958.44766,46.78422821545606
1618839958.46903,46.78423508677123
1618839958.490741,46.783746357290454
1618839958.5121799,46.783651873502095
1618839958.533757,46.78336012673451
1618839958.554515,46.78425377813078
1618839958.57604,46.78403738558902
1618839958.5976179,46.78374306108229
1618839958.619068,46.783634416343524
1618839958.640769,46.783161376613535
1618839958.6625621,46.782558868774245
1618839958.684563,46.781655254773355
1618839958.7115781,46.773536174979924
1618839958.763337,46.72975357956228
1618839958.798528,46.709920011569785
1618839958.828096,46.69820337654756
1618839958.853973,46.691799961516125
1618839958.876736,46.689866506273724
1618839958.8983328,46.68961001874364
1618839958.919137,46.69048750141941
1618839958.940393,46.69071871844393
1618839958.961688,46.69089531215451
1618839958.9830961,46.690908814980446
1618839959.00381,46.69191311965092
1618839959.0250711,46.69213567842343
1618839959.0464709,46.69215975119339
1618839959.0675032,46.692708176769074
1618839959.0890722,46.69249118256069
1618839959.1103518,46.692684326152786
1618839959.131937,46.692444876111814
1618839959.153156,46.692727336814244
1618839959.175317,46.69167008134359
1618839959.197425,46.69068947223136
1618839959.218386,46.69133561005997
1618839959.240027,46.69101845133117
1618839959.261379,46.69111250297887
1618839959.28279,46.69112149527043
1618839959.3041458,46.691208284844365
1618839959.326062,46.69050324853264
1618839959.3477702,46.69009300981224
1618839959.3694148,46.689770845757984
1618839959.391372,46.68901030449122
1618839959.4130712,46.68861595342759
1618839959.434643,46.68839965897851
1618839959.455513,46.68917076654691
1618839959.476778,46.689387830689874
1618839959.498663,46.6887298526835
1618839959.520412,46.6882652823019
1618839959.541912,46.688152442112255
1618839959.5633621,46.68810712013475
1618839959.585254,46.68744468258847
1618839959.606219,46.688081133376436
1618839959.6279302,46.68767171821674
1618839959.6498659,46.686947852628286
1618839959.671469,46.68668940310439
1618839959.693868,46.68532123064543
1618839959.716753,46.683273143831165
1618839959.7384698,46.68285982728179
1618839959.76001,46.68269538829961
1618839959.781497,46.682603663530074
1618839959.807393,46.67636942245364
1618839959.830281,46.674331595984484
1618839959.853033,46.67248850824087
1618839959.875992,46.67035462738502
1618839959.898355,46.66905428881912
1618839959.920225,46.668438619789704
1618839959.941791,46.66824823477351
1618839959.96347,46.66789866750524
1618839959.98454,46.66839604938371
1618839960.006181,46.66809944357859
1618839960.028311,46.667128001172195
1618839960.050133,46.666585086562364
1618839960.072758,46.66493193137981
1618839960.094399,46.66463969912108
1618839960.116081,46.66429126301045
1618839960.137347,46.66451558715988
1618839960.159086,46.66409049383957
1618839960.181911,46.662168878269505
1618839960.204391,46.66072465049215
1618839960.225526,46.66113217887266
1618839960.246856,46.66126978806798
1618839960.268076,46.661561077392776
1618839960.2901309,46.66070433480002
1618839960.3118122,46.66036041262107
1618839960.333778,46.65962893724409
1618839960.356134,46.65836271136473
1618839960.379236,46.65607681315638
1618839960.400973,46.65566011454243
1618839960.422451,46.65560080999047
1618839960.4442072,46.65516034628849
1618839960.466309,46.65424933868918
1618839960.4889789,46.652561700937774
1618839960.511185,46.65151038210948
1618839960.533816,46.64988127795086
1618839960.555316,46.64979450444402
1618839960.576283,46.650431888473086
1618839960.5977721,46.65036119916853
1618839960.6189492,46.65071198718746
1618839960.641057,46.64980032749791
1618839960.662903,46.64924415856448
1618839960.684318,46.64927342884142
1618839960.7066839,46.64801327419353
1618839960.728513,46.647482332846984
1618839960.7504482,46.6468085368246
1618839960.772594,46.645850085807474
1618839960.7951329,46.64436009098114
1618839960.816854,46.64398011633762
1618839960.838944,46.64310094684626
1618839960.8604622,46.64299486452524
1618839960.8817012,46.643265222888445
1618839960.903368,46.64295832645297
1618839960.9253309,46.64225308132731
1618839960.947456,46.64133064945571
1618839960.970283,46.639466368358676
1618839960.991956,46.63915187307648
1618839961.014574,46.637572196056404
1618839961.03677,46.63655844998734
1618839961.0582101,46.636561677629615
1618839961.080111,46.63594808711676
1618839961.1018722,46.63552153253691
1618839961.124597,46.633804575011695
1618839961.146365,46.633370535762324
1618839961.167933,46.6332045222507
1618839961.1910021,46.631032570988076
1618839961.214273,46.62859237788636
1618839961.236114,46.628065269330314
1618839961.257441,46.6282257470936
1618839961.278972,46.628112755296065
1618839961.3007202,46.62770948205615
1618839961.322253,46.62759561590956
1618839961.345195,46.625605886765236
1618839961.367541,46.6244111671938
1618839961.38931,46.62398463164031
1618839961.410891,46.6238082696851
1618839961.433058,46.62285446633283
1618839961.454991,46.62221219296294
1618839961.47634,46.62234473664715
1618839961.499128,46.620571109666756
1618839961.522018,46.61866477330155
1618839961.5434299,46.618715879384474
1618839961.565333,46.618117847936404
1618839961.587666,46.616952497070365
1618839961.610116,46.615634158690604
1618839961.6326559,46.61419875852832
1618839961.654602,46.61354834096498
1618839961.67733,46.61186705345754
1618839961.7163498,46.58876103458335
1618839961.761458,46.55769308914918
1618839961.7947059,46.54225422506189
1618839961.8232121,46.533055148426506
1618839961.8487418,46.52776562698584
1618839961.871072,46.52667021187711
1618839961.89395,46.52485856063719
1618839961.916289,46.52375590858017
1618839961.939192,46.521917098055965
1618839961.960877,46.5216695497109
1618839961.98341,46.52031673946162
1618839962.006211,46.51861647865275
1618839962.028569,46.51749515435762
1618839962.051595,46.51550479532059
1618839962.073619,46.51482242058049
1618839962.096388,46.513171524485536
1618839962.118639,46.5121953664082
1618839962.142165,46.50956718816159
1618839962.164345,46.50868269426137
1618839962.186147,46.50829306399727
1618839962.2082639,46.50749592223947
1618839962.229151,46.50829187735605
1618839962.251337,46.50740772326713
1618839962.273911,46.50602047260068
1618839962.295169,46.50633648834654
1618839962.316481,46.5065811115867
1618839962.337667,46.50699063058956
1618839962.359162,46.506999844255624
1618839962.381676,46.50569561739526
1618839962.404026,46.50460426049758
1618839962.425243,46.50497146449415
1618839962.448736,46.50241273107148
1618839962.470944,46.50150669581609
1618839962.492706,46.50117736670823
1618839962.514697,46.50055310530224
1618839962.535597,46.50132964825704
1618839962.5585642,46.49945433469513
1618839962.582232,46.49668302530406
1618839962.603223,46.497342517109395
1618839962.624923,46.497096243951354
1618839962.6476521,46.49553265970019
1618839962.670186,46.494219030883954
1618839962.691191,46.494863018356924
1618839962.714357,46.492745717387876
1618839962.735817,46.492807900198436
1618839962.757527,46.49255119385328
1618839962.7799182,46.49142688219829
1618839962.801485,46.491353443843586
1618839962.824152,46.48987990880974
1618839962.847391,46.48767934216131
1618839962.8693602,46.48709849024671
1618839962.890989,46.48694901452997
1618839962.913044,46.48625883122839
1618839962.936573,46.48369795149646
1618839962.958246,46.48349496304685
1618839962.979336,46.484032312318604
1618839963.0009768,46.48386989279256
1618839963.023337,46.482797566218444
1618839963.044908,46.48272335418025
1618839963.066528,46.48258854436741
1618839963.088257,46.482317433291016
1618839963.1113338,46.480343242801254
1618839963.1325529,46.480716109279534
1618839963.1538088,46.481040619599604
1618839963.175503,46.48081517912646
1618839963.1974819,46.48022972236966
1618839963.2194948,46.47960215844122
